SKU,Quantity,Reason,Month,Year
RickMortyPajamaSet-JCITV-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
hoosiers003-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
revengenerds005-XXL,1,CR-UNWANTED_ITEM,December,2021
DS197-UglySweater-3XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
DSSCCXYBNP-HoHoHoPants-3XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
DH394MAU1-DeadpoolSweater-XL,1,AMZ-PG-APP-STYLE,December,2021
CVGriswoldLoungePants-WR0319-52-XL,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
10068387-BuzzPajamaSet-M,1,CR-UNWANTED_ITEM,December,2021
RMSM3878-RickMortyHoliday-L,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
flinttropicscostume,1,AMZ-PG-APP-TOO-SMALL,December,2021
StrangerThingsSocks,1,AMZ-PG-BAD-DESC,December,2021
DS197-UglySweater-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
NSPH3266-NarutoPajamas,1,CR-UNWANTED_ITEM,December,2021
PawPatrolChaseBlueHoodie-4T,1,AMZ-PG-APP-TOO-SMALL,December,2021
DSSCCXYBNP-HoHoHoPants-XL,4,CR-UNWANTED_ITEM,December,2021
powerrangers017pink-S,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
pacman004-M,1,AMZ-PG-BAD-DESC,December,2021
HootersCostumeSet&Socks-XL,1,CR-UNAUTHORIZED_PURCHASE,December,2021
CocaColaLeggings-CCXX1-XL,1,DID_NOT_LIKE_FABRIC,December,2021
starwars088-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
WuTangLoungePants-LN0010-52-S,1,AMZ-PG-APP-TOO-SMALL,December,2021
tmntonesieRED-24M,1,CR-UNWANTED_ITEM,December,2021
NL029-ChristmasVacationPajamaSet-L,1,DID_NOT_LIKE_FABRIC,December,2021
ArthurChristmasUCS-3XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
3DUnicornUCS-XL,1,CR-UNWANTED_ITEM,December,2021
6665610-YDR-BlackGrey,1,CR-QUALITY_UNACCEPTABLE,December,2021
PineappleExpressPants-M,1,CR-UNWANTED_ITEM,December,2021
CVSM2258-MooseHead-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
RWTM09-BabyYodaUCS-S,1,AMZ-PG-APP-TOO-SMALL,December,2021
stepbros001-XXL,1,AMZ-PG-APP-TOO-LARGE,December,2021
RickMortyPajamaSet-JCITV-L,1,AMZ-PG-APP-TOO-SMALL,December,2021
stripeddashmens-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
CY034-ChristmasStoryUnionSuit-S,1,AMZ-PG-APP-TOO-LARGE,December,2021
