SKU,Quantity,Reason,Month,Year
incredhulk013-XL,1,AMZ-PG-APP-TOO-SMALL,September,2021
JLSN243-TuneSquadSHORTS-M,1,CR-UNWANTED_ITEM,September,2021
DELUXE-ADULT-Albert_Einstein,1,AMZ-PG-BAD-DESC,September,2021
germanshirtBLUE-L,1,AMZ-PG-APP-STYLE,September,2021
runningman001-L,1,AMZ-PG-APP-TOO-SMALL,September,2021
leagueoftheirowncostume-S/Mdeluxe,1,CR-MISSED_ESTIMATED_DELIVERY,September,2021
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2021
plumtree001-XL,1,AMZ-PG-APP-TOO-SMALL,September,2021
leagueoftheirowncostume-XXLdeluxe,1,CR-UNWANTED_ITEM,September,2021
220752-RockfordPeachesMENS-2XL,1,CR-UNWANTED_ITEM,September,2021
4U8ML-BERT-CostumeShirt-M,1,AMZ-PG-APP-TOO-LARGE,September,2021
JohnnyBravoWig,1,CR-MISSED_ESTIMATED_DELIVERY,September,2021
napoleonaccesssory-S,1,CR-UNWANTED_ITEM,September,2021
machomanbandana-Pink,1,DID_NOT_LIKE_COLOR,September,2021
GhostbustersDress-25KHA-L,1,AMZ-PG-APP-TOO-LARGE,September,2021
powerrangersset001yellow-XL,1,AMZ-PG-APP-TOO-LARGE,September,2021
powerrangersset001pink-M,1,AMZ-PG-APP-TOO-LARGE,September,2021
LolaHeadband-ECLT6005TV,1,AMZ-PG-BAD-DESC,September,2021
dodgeball003-XXL,1,AMZ-PG-BAD-DESC,September,2021
TweetySleepSet-WB1785-69-M,1,CR-SWITCHEROO,September,2021
42499-XL,1,CR-UNWANTED_ITEM,September,2021
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-STYLE,September,2021
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,September,2021
LolaHeadband-ECLT6005TV,1,AMZ-PG-APP-STYLE,September,2021
JLSN243-TuneSquadSHORTS-XS,1,CR-UNWANTED_ITEM,September,2021
bigl012-XL,1,AMZ-PG-APP-TOO-LARGE,September,2021
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2021
suicidesquad003-XL,1,CR-DEFECTIVE,September,2021
suicidesquad003-S,1,AMZ-PG-APP-TOO-SMALL,September,2021
204070-Detective&BlueShirt-XL,1,CR-UNWANTED_ITEM,September,2021
btlccostumeset-L,1,AMZ-PG-APP-STYLE,September,2021
CowgirlShirt-204051-XL,1,CR-UNWANTED_ITEM,September,2021
TSM20002TV-WoodyBelt-M,1,CR-QUALITY_UNACCEPTABLE,September,2021
hulk001-XXXL,1,CR-MISSED_ESTIMATED_DELIVERY,September,2021
