SKU,Quantity,Reason,Month
woodycostumeshirt-3XL,1,AMZ-PG-APP-TOO-SMALL,April
Custom-MightDucksJersey-L,1,AMZ-PG-BAD-DESC,April
drseuss027thing2-XL,1,CR-UNWANTED_ITEM,April
Futurama003-L,1,CR-DEFECTIVE,April
bigldudecostume001-L,1,AMZ-PG-APP-TOO-SMALL,April
amywinehousewig,1,CR-MISSED_ESTIMATED_DELIVERY,April
204089-ModernLife-L,1,AMZ-PG-APP-TOO-LARGE,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
marvel039-XXL,1,AMZ-PG-APP-TOO-SMALL,April
sein023-S,1,AMZ-PG-APP-TOO-SMALL,April
A9031-32-MinnieBodysuitSkirtSet-M,1,AMZ-PG-APP-TOO-SMALL,April
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,April
hulk001ym,1,DID_NOT_LIKE_FABRIC,April
hulk001N-S,1,DID_NOT_LIKE_FABRIC,April
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,April
eastbound018-XXL,1,AMZ-PG-APP-TOO-LARGE,April
suicidesquad003-S,1,AMZ-PG-APP-TOO-SMALL,April
simpsonsduffhat,1,AMZ-PG-APP-STYLE,April
CustomFaceMask,1,AMZ-PG-BAD-DESC,April
bigl032-4XL,1,AMZ-PG-APP-STYLE,April
incredhulk006-XL,1,AMZ-PG-APP-TOO-SMALL,April
sharkcostume-XXL,1,AMZ-PG-APP-STYLE,April
drseusstankdressTHING2-XL,1,AMZ-PG-APP-TOO-SMALL,April
nerdstankdressPINK-M,1,CR-UNWANTED_ITEM,April
DSTS26LGS-BuzzLightyearJuniotsTshirt-S,1,AMZ-PG-APP-TOO-LARGE,April
AMZTVSO-Flipa-3600-HEATHERGREY-M,1,CR-SWITCHEROO,April
CVGriswoldLoungePants-WR0319-52-S,1,CR-UNWANTED_ITEM,April
watchmen006-XL,1,CR-SWITCHEROO,April
powerrangers017red-S,1,AMZ-PG-APP-TOO-LARGE,April
100576BROWN-S,1,CR-UNWANTED_ITEM,April
hulk003redN-S,1,CR-SWITCHEROO,April
hulk003redN-S,1,CR-SWITCHEROO,April
aerosmith002-L,1,CR-UNWANTED_ITEM,April
caddy010-M,1,AMZ-PG-APP-TOO-LARGE,April
furiespants-M,1,CR-UNWANTED_ITEM,April
1158-WhiteFuManchuBeardWig,1,CR-UNWANTED_ITEM,April
1158-WhiteFuManchuBeardWig,1,CR-UNWANTED_ITEM,April
furiespants-M,1,CR-UNWANTED_ITEM,April
powerrangersleggings001BLACK-XXL,1,AMZ-PG-APP-TOO-SMALL,April
powerrangersocks001-Black,1,CR-UNWANTED_ITEM,April
powerrangersocks001-Pink,1,AMZ-PG-BAD-DESC,April
heavyweights001TANK-M,1,AMZ-PG-APP-TOO-LARGE,April
MAFH-ShieldHat,1,AMZ-PG-APP-STYLE,April
runningshorts001BLACK-L-XL,1,AMZ-PG-APP-TOO-LARGE,April
amywinehousewig,1,AMZ-PG-BAD-DESC,April
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,April
HS0217-TwisterLoungePants-XL,3,AMZ-PG-APP-TOO-SMALL,April
JudgeWig-1194,1,DID_NOT_LIKE_FABRIC,April
hulk003-XXL,1,AMZ-PG-APP-TOO-LARGE,April
RO-ARWZ-IIN8,1,CR-SWITCHEROO,April
ninjacotumeRED-S,1,CR-DEFECTIVE,April
sein023-L,1,AMZ-PG-APP-TOO-LARGE,April
starwars129-M,1,CR-UNWANTED_ITEM,April
100576BROWN-M,1,CR-QUALITY_UNACCEPTABLE,April
TSM20002TV-WoodyBelt-XL,1,CR-UNWANTED_ITEM,April
amywinehousewig,1,CR-UNWANTED_ITEM,April
100950-CowboyChaps,1,CR-UNWANTED_ITEM,April
sesame034-6,1,AMZ-PG-APP-TOO-SMALL,April
plumtree001-XXL,1,AMZ-PG-APP-TOO-SMALL,April
cobrakaiheadband,1,CR-DEFECTIVE,April
usaboardshorts003-M,1,CR-UNWANTED_ITEM,April
heavyweights001LONGsleeve-M,1,AMZ-PG-APP-TOO-SMALL,April
RedBandanaYellowGlasses,1,CR-SWITCHEROO,April
ApolloShorts-S,1,CR-UNWANTED_ITEM,April
Custom-Gildan2700-Black-L,1,AMZ-PG-APP-TOO-SMALL,April
mm003JRSblue-S,1,AMZ-PG-APP-TOO-SMALL,April
mm001Ngrn-S,1,AMZ-PG-APP-STYLE,April
ferris010-L,1,AMZ-PG-APP-TOO-LARGE,April
DELUXE-ADULT-PrideRainbow,1,CR-DEFECTIVE,April
rocky001xl,1,AMZ-PG-BAD-DESC,April
flinttropicssocks,1,DID_NOT_LIKE_COLOR,April
WayneWig-1195,1,CR-SWITCHEROO,April
starwars113-S,1,AMZ-PG-APP-TOO-SMALL,April
220660glxl,1,CR-UNWANTED_ITEM,April
220660gsm,1,CR-UNWANTED_ITEM,April
rockyshorts-XL,1,AMZ-PG-APP-TOO-SMALL,April
ApolloShorts-XL,1,AMZ-PG-APP-TOO-SMALL,April
RickMortyPajamaSet-JCITV-M,1,AMZ-PG-APP-TOO-SMALL,April
greatcostume001-L,1,CR-QUALITY_UNACCEPTABLE,April
RavenclawRobe-HP0285-S/M,1,CR-UNWANTED_ITEM,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
tmnt046jDon-XXL,1,AMZ-PG-APP-STYLE,April
PolkHighJersey-2X,1,CR-UNWANTED_ITEM,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
mash003-S,1,CR-DAMAGED_BY_CARRIER,April
ramonaflowerswig-Purple,1,AMZ-PG-APP-STYLE,April
sharkcostume-teen,1,AMZ-PG-APP-TOO-LARGE,April
M&M-Green-JUNIORS-Shirt-S,1,CR-MISSED_ESTIMATED_DELIVERY,April
customslides1-7-grey,1,AMZ-PG-APP-TOO-SMALL,April
heavyweights001TANK-XXL,1,DID_NOT_LIKE_FABRIC,April
roddypiper001-XL,1,AMZ-PG-APP-TOO-LARGE,April
220762-RoddyPiperKiltBelt-S/M,1,CR-DEFECTIVE,April
sandlot004-M,1,AMZ-PG-APP-TOO-SMALL,April
startrek037-L,1,AMZ-PG-APP-TOO-SMALL,April
HP0276-HufflepuffRobeBelt-Yellow-S/M,1,CR-MISSED_ESTIMATED_DELIVERY,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
tmnt047tankdressMike-S,1,AMZ-PG-APP-TOO-SMALL,April
Custom-MightDucksJersey-XS,1,AMZ-PG-APP-TOO-LARGE,April
suicidesquad003-S,1,AMZ-PG-APP-TOO-SMALL,April
suicidesquad010-S,1,AMZ-PG-APP-TOO-SMALL,April
cookiecat001-2X,1,AMZ-PG-APP-TOO-LARGE,April
soahat005-S/M,1,CR-SWITCHEROO,April
revengenerds002-M,1,AMZ-PG-APP-TOO-SMALL,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
220783-FlintTropicShorts-S/M,1,CR-SWITCHEROO,April
monstersinc009-L,1,AMZ-PG-APP-TOO-LARGE,April
theflash009-M,1,AMZ-PG-APP-TOO-SMALL,April
customshirtBlack-XL,1,DID_NOT_LIKE_FABRIC,April
bobsburgersbeanie001,1,DID_NOT_LIKE_FABRIC,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
paul001-S,1,AMZ-PG-APP-TOO-SMALL,April
bigl032-M,1,AMZ-PG-APP-TOO-SMALL,April
rockyshorts-M,1,AMZ-PG-APP-STYLE,April
powerrangers014PINK-S4T,1,CR-UNWANTED_ITEM,April
drwho057-XXL,1,AMZ-PG-APP-TOO-LARGE,April
leagueoftheirowncostume-Small/Medium,1,AMZ-PG-APP-TOO-SMALL,April
ElvisGlasses001-Silver,1,CR-DEFECTIVE,April
WB1622-HarleyChemiseDress-S,1,CR-UNWANTED_ITEM,April
100576BROWN-M,1,CR-UNWANTED_ITEM,April
stepbros010-L,1,AMZ-PG-APP-TOO-LARGE,April
napoleondynamite003,1,AMZ-PG-APP-STYLE,April
wonderwomanswim005-24M,1,CR-DEFECTIVE,April
woodycostumeshirt-S-M,1,CR-MISSED_ESTIMATED_DELIVERY,April
woodycostumeshirt-S-M,1,CR-MISSED_ESTIMATED_DELIVERY,April
A9249-MarvelDress-L,1,AMZ-PG-APP-TOO-SMALL,April
customshirtWhite-L,1,AMZ-PG-APP-TOO-SMALL,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-DEFECTIVE,April
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-ORDERED_WRONG_ITEM,April
CowgirlShirt-204051-L,1,AMZ-PG-BAD-DESC,April
suicidesquad004-M,1,CR-UNWANTED_ITEM,April
suicidesquad003-M,1,CR-UNWANTED_ITEM,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
wrestlingboots-SW,1,AMZ-PG-APP-TOO-LARGE,April
powerrangers017green-XS,1,CR-MISSED_ESTIMATED_DELIVERY,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,April
tmnteyemaskset,1,CR-DEFECTIVE,April
suicidesquad003-M,1,AMZ-PG-APP-TOO-SMALL,April
Warriors001-XL,1,AMZ-PG-APP-STYLE,April
WuTangUnionSuit-LN0011-XXL,1,AMZ-PG-APP-TOO-SMALL,April
WB1622-HarleyChemiseDress-S,1,CR-UNWANTED_ITEM,April
mm001Nred-L,1,CR-ORDERED_WRONG_ITEM,April
hulk001N-L,1,AMZ-PG-APP-TOO-LARGE,April
100576BROWN-XL,1,CR-MISSED_ESTIMATED_DELIVERY,April
204089-ModernLife-XL,1,AMZ-PG-APP-TOO-LARGE,April
stepbros010-XL,1,AMZ-PG-APP-TOO-LARGE,April
glee005-S,1,AMZ-PG-APP-TOO-SMALL,April
powerrangersundies001pink-L,1,CR-DEFECTIVE,April
powerrangersocks001-Pink,1,CR-DEFECTIVE,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
waldocostumeDELUXE-M,1,CR-UNWANTED_ITEM,April
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,April
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,April
WuTangLoungePants-LN0010-52-L,1,AMZ-PG-BAD-DESC,April
hulk001N-L,1,CR-UNWANTED_ITEM,April
hulk003redN-L,1,CR-UNWANTED_ITEM,April
JLSN219-TuneSquadLOLA-XXL,1,AMZ-PG-APP-TOO-SMALL,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
karateheadband,1,DID_NOT_LIKE_FABRIC,April
hulk001N-M,1,AMZ-PG-APP-TOO-SMALL,April
SecretStuffWaterBottle,1,CR-UNWANTED_ITEM,April
hulk003redN-XXL,1,CR-NOT_COMPATIBLE,April
powerrangersocks001-Yellow,1,AMZ-PG-APP-TOO-LARGE,April
UltimateWrestlerWig-1212,1,AMZ-PG-APP-TOO-SMALL,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
monstersinc009-XL,1,CR-SWITCHEROO,April
pineappleex001-S,1,AMZ-PG-APP-TOO-SMALL,April
bigdudewig001,1,AMZ-PG-BAD-DESC,April
220660gsm,6,CR-UNWANTED_ITEM,April
hulk001r-S,1,AMZ-PG-APP-TOO-SMALL,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
suicidesquad010-M,1,AMZ-PG-APP-TOO-SMALL,April
customshirtBlack-M,1,DID_NOT_LIKE_COLOR,April
bigbang006blue-S,1,AMZ-PG-APP-TOO-SMALL,April
BlackPanther-MVBP02-2XL,1,AMZ-PG-APP-TOO-SMALL,April
apollorobe,1,AMZ-PG-APP-TOO-LARGE,April
avatar002-L,1,CR-MISSED_ESTIMATED_DELIVERY,April
powerrangers017red-XS,1,AMZ-PG-APP-TOO-SMALL,April
bigl012-XL,1,AMZ-PG-APP-TOO-LARGE,April
biglpants001-XXL,1,AMZ-PG-APP-TOO-LARGE,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
1139,1,AMZ-PG-APP-STYLE,April
CustomFaceMaks2,1,CR-SWITCHEROO,April
rockyrobe1,1,AMZ-PG-APP-TOO-SMALL,April
BuzzLightYearLongSleeveAdultShirt-XL,1,AMZ-PG-APP-TOO-SMALL,April
220752-RockfordPeachesMENS-L/XL,1,AMZ-PG-APP-TOO-SMALL,April
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,April
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-LARGE,April
RavenclawRobe-HP0285-S/M,1,DID_NOT_LIKE_FABRIC,April
hulk001N-XXXL,1,AMZ-PG-APP-TOO-LARGE,April
100576BLACK-L,1,AMZ-PG-APP-TOO-SMALL,April
RickMortyPicklePants-RM0242-52-L,1,AMZ-PG-APP-TOO-SMALL,April
powerrangers018green-12/18,1,AMZ-PG-APP-TOO-LARGE,April
dodgeball003-L,1,CR-MISSED_ESTIMATED_DELIVERY,April
wrestlingboots-MY,1,CR-QUALITY_UNACCEPTABLE,April
furiespants-M,1,AMZ-PG-APP-TOO-SMALL,April
SM0045-SimpsonsTshirt-M,1,AMZ-PG-APP-TOO-SMALL,April
sein023-XXL,1,AMZ-PG-APP-TOO-SMALL,April
adventure001-S,1,CR-DEFECTIVE,April
220082-VioletChubSuit-ADULT,1,CR-UNWANTED_ITEM,April
cobrakaiheadband,1,AMZ-PG-BAD-DESC,April
plumtree001-L,1,AMZ-PG-APP-TOO-SMALL,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
CustomFaceMaks2,1,CR-DEFECTIVE,April
VanHalen1980Invasion-Shirt-S,1,AMZ-PG-APP-TOO-SMALL,April
204070-Detective&BlueShirt-L,1,CR-UNWANTED_ITEM,April
220759-BLUE-DetectiveBLUEShirt1-L,1,CR-UNWANTED_ITEM,April
dresshat001HAT3-Blue,1,DID_NOT_LIKE_FABRIC,April
dresshat001HAT3-Green,1,DID_NOT_LIKE_FABRIC,April
dresshat001HAT3-Purple,1,DID_NOT_LIKE_FABRIC,April
UB0027-OrangeTuxOPPjs-M,1,CR-MISSED_ESTIMATED_DELIVERY,April
drseuss027thing1-M,1,CR-UNWANTED_ITEM,April
simpsonsduffhat,1,CR-DEFECTIVE,April
drseuss027thing2-XL,1,CR-UNWANTED_ITEM,April
drseuss027thing2-S,1,CR-UNWANTED_ITEM,April
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,April
nwo001-XL,1,AMZ-PG-BAD-DESC,April
stepbros010-XXL,1,CR-SWITCHEROO,April
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,April
hulk003redN-XL,1,AMZ-PG-APP-TOO-SMALL,April
sharkcostume-teen,1,AMZ-PG-APP-TOO-SMALL,April
hulk003redN-S,1,CR-SWITCHEROO,April
hulk003redN-S,1,CR-SWITCHEROO,April
trueblood009j-M,1,AMZ-PG-APP-TOO-SMALL,April
trueblood009jr-S,1,AMZ-PG-APP-TOO-SMALL,April
