SKU,Quantity,Reason,Month
220635-std,1,CR-QUALITY_UNACCEPTABLE,March
plumtree001-M,1,AMZ-PG-APP-TOO-SMALL,March
RedBandanaYellowGlasses,1,DID_NOT_LIKE_FABRIC,March
hulkt001red-XXL,1,DID_NOT_LIKE_FABRIC,March
CustomFaceMaks2,1,CR-UNWANTED_ITEM,March
suicidesquad003-L,1,AMZ-PG-APP-TOO-SMALL,March
RickMortyPicklePants-RM0242-52-XL,1,AMZ-PG-APP-TOO-LARGE,March
Custom-BadBoozy-Sweatshirt-L,1,AMZ-PG-APP-STYLE,March
tmnt056Leo-XL,1,CR-UNWANTED_ITEM,March
serenity005-S,1,AMZ-PG-APP-TOO-SMALL,March
customslides1-10-black-white,1,CR-QUALITY_UNACCEPTABLE,March
mm003JRSgreen-M,1,AMZ-PG-APP-TOO-SMALL,March
alsunny001bhood-XL,1,AMZ-PG-APP-TOO-SMALL,March
BuzzLightYearLongSleeveAdultShirt-L,1,CR-UNWANTED_ITEM,March
SmartLEDFaceMask,1,AMZ-PG-APP-STYLE,March
bigl012-S,1,AMZ-PG-APP-TOO-SMALL,March
suicidesquad010-L,1,AMZ-PG-APP-TOO-SMALL,March
topgun002-XXL,1,AMZ-PG-APP-TOO-LARGE,March
SecretStuffWaterBottle,1,CR-UNWANTED_ITEM,March
mm003JRSred-M,1,AMZ-PG-APP-TOO-LARGE,March
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,March
CustomFaceMaks2,1,CR-MISSED_ESTIMATED_DELIVERY,March
stpatricks002-L-XL,1,AMZ-PG-APP-TOO-SMALL,March
100578BLACK-M,1,AMZ-PG-APP-TOO-SMALL,March
hulk003-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,March
heavyweights001TANK-S,1,AMZ-PG-APP-TOO-SMALL,March
biglpants001-M,1,CR-QUALITY_UNACCEPTABLE,March
5000-MMJuniorsBrownHoodie-M,1,AMZ-PG-APP-TOO-SMALL,March
drseuss027thing2-XXL,1,CR-UNWANTED_ITEM,March
drseuss027thing1-L,1,AMZ-PG-APP-TOO-LARGE,March
RickMortyPicklePants-RM0242-52-S,1,AMZ-PG-APP-TOO-SMALL,March
customshirtBlack-3XL,1,CR-SWITCHEROO,March
hulk003redN-XXL,1,AMZ-PG-APP-TOO-LARGE,March
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,March
karateheadband,1,CR-MISSED_ESTIMATED_DELIVERY,March
tmnt059LEO-L,1,CR-UNWANTED_ITEM,March
legendstemplered-M,1,AMZ-PG-BAD-DESC,March
batmanswim006-2T,1,AMZ-PG-APP-TOO-SMALL,March
CustomFaceMaks2,1,AMZ-PG-BAD-DESC,March
starwars129-XL,1,CR-DEFECTIVE,March
RickMortyPicklePants-RM0242-52-S,1,AMZ-PG-APP-TOO-SMALL,March
stepbros001-XXL,1,AMZ-PG-APP-TOO-LARGE,March
alsunny001b-S,1,AMZ-PG-APP-TOO-SMALL,March
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL,March
napoleondynamite003,1,CR-UNWANTED_ITEM,March
suicidesquad003-L,1,AMZ-PG-APP-TOO-SMALL,March
bvswwcostume-L,1,AMZ-PG-BAD-DESC,March
soahat005-S/M,1,AMZ-PG-APP-TOO-SMALL,March
bigl012-L,1,AMZ-PG-APP-TOO-LARGE,March
dukh003-S/M,1,AMZ-PG-APP-STYLE,March
100576BROWN-XL,1,CR-SWITCHEROO,March
waldocostumeDELUXE-BOYS-XL,1,CR-UNWANTED_ITEM,March
220617-teen,1,CR-DEFECTIVE,March
rockyshorts-M,1,DID_NOT_LIKE_FABRIC,March
heavyweights001TANK-S,1,AMZ-PG-APP-TOO-SMALL,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
sein023-XXL,1,AMZ-PG-APP-TOO-LARGE,March
hulkb1goldN,1,CR-UNWANTED_ITEM,March
bvswwcostume-S,1,AMZ-PG-APP-TOO-SMALL,March
amywinehousewig,1,AMZ-PG-BAD-DESC,March
sharkcostume-M-L,1,CR-UNWANTED_ITEM,March
napoleonaccesssoryboots-L,1,CR-UNWANTED_ITEM,March
sharkcostume-M-L,1,CR-QUALITY_UNACCEPTABLE,March
CustomFaceMaks2,1,CR-DEFECTIVE,March
5000-MMJuniorsBrownHoodie-L,1,AMZ-PG-APP-TOO-SMALL,March
220650-S/M,1,AMZ-PG-APP-TOO-LARGE,March
