SKU,Quantity,Reason,Month
woodycostumeshirt-S-M,1,CR-UNWANTED_ITEM,February
rockyshorts-L,1,CR-UNWANTED_ITEM,February
BoxingRobe-Red,1,CR-UNWANTED_ITEM,February
M&M-Green-JUNIORS-Shirt-M,1,AMZ-PG-APP-TOO-SMALL,February
Ghostbusters-GBXX1A-XXL,1,CR-SWITCHEROO,February
220844-BoxingRobeKids-Blk,1,CR-MISSED_ESTIMATED_DELIVERY,February
suicidesquad004-M,1,CR-UNWANTED_ITEM,February
220785-DumbDumber-ORNG-2XL,1,CR-DEFECTIVE,February
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL,February
204075-TonyBadGuyShirt-XXL,1,AMZ-PG-APP-TOO-SMALL,February
hulk003redN-L,1,AMZ-PG-APP-TOO-SMALL,February
chubsuitcostume002Teen-Black,1,CR-QUALITY_UNACCEPTABLE,February
stripeddashmens-S,1,AMZ-PG-BAD-DESC,February
Thing1-6-UnionSuit-ADULT-S,2,CR-DEFECTIVE,February
beautybeast001-S-M,1,AMZ-PG-APP-TOO-SMALL,February
tmnt047tankdressDon-XL,1,CR-QUALITY_UNACCEPTABLE,February
tmnt047tankdressMike-L,1,CR-QUALITY_UNACCEPTABLE,February
DELUXE-ADULT-Albert_Einstein,1,CR-UNWANTED_ITEM,February
dresshat001HAT2-Orange,1,DID_NOT_LIKE_FABRIC,February
chubsuitcostume001Teen-Blue,1,AMZ-PG-APP-TOO-SMALL,February
PS0001-PlaystationPants-XL,1,AMZ-PG-APP-TOO-SMALL,February
suicidesquad004-2X,1,CR-UNWANTED_ITEM,February
drseuss015-XXL,1,AMZ-PG-APP-STYLE,February
drseuss024-XXL,1,AMZ-PG-BAD-DESC,February
suicidesquad003-2X,1,AMZ-PG-APP-TOO-SMALL,February
CCXX21-DietCokeTankDress-M,1,AMZ-PG-APP-TOO-SMALL,February
PineappleExpressShirtPantsSet-XL,1,CR-MISSED_ESTIMATED_DELIVERY,February
wrestlingboots-MB,1,CR-UNWANTED_ITEM,February
BoxingRobe-Black,1,AMZ-PG-APP-TOO-LARGE,February
drseusstankdressTHING1-M,1,AMZ-PG-APP-TOO-SMALL,February
drseusstankdressTHING1-L,1,AMZ-PG-APP-TOO-SMALL,February
waldocostumeDELUXE-BOYS-M,2,AMZ-PG-BAD-DESC,February
M&M-Green-ADULT-Shirt-L,1,AMZ-PG-APP-TOO-SMALL,February
woodylongsleeveadultshirt-4XL,1,AMZ-PG-APP-TOO-SMALL,February
alsunny001green-XXL,1,AMZ-PG-APP-TOO-SMALL,February
juno003-L,1,AMZ-PG-APP-TOO-LARGE,February
Juno001-XL,1,AMZ-PG-APP-TOO-LARGE,February
drseuss015-M,1,AMZ-PG-APP-TOO-SMALL,February
runningshorts001GOLD-L-XL,1,AMZ-PG-APP-TOO-SMALL,February
GBStantzLSTee-L,1,AMZ-PG-APP-TOO-LARGE,February
GBVenkmansLSTee-L,1,AMZ-PG-APP-TOO-SMALL,February
hangoverglasses,1,AMZ-PG-APP-STYLE,February
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL,February
drseuss015-XXL,1,AMZ-PG-APP-TOO-SMALL,February
CowgirlShirt-204051-XXL,1,AMZ-PG-APP-TOO-SMALL,February
RetroWigHeadband-1191,1,CR-MISSED_ESTIMATED_DELIVERY,February
Ghostbusters-GBXX1A-XXL,1,CR-UNWANTED_ITEM,February
batmancoin,1,CR-UNWANTED_ITEM,February
hotrodcostumeset-XL,1,CR-UNWANTED_ITEM,February
oktoberfestlederhosenSHORTS-36,1,AMZ-PG-APP-TOO-LARGE,February
CMB0MSM-TuneSquadBlue-Youth-M,3,AMZ-PG-APP-TOO-SMALL,February
RedNavyHumpingReindeer-20404-XL,1,DID_NOT_LIKE_COLOR,February
stepbros010-XXL,1,AMZ-PG-APP-TOO-LARGE,February
bigl012-L,1,CR-DEFECTIVE,February
bigl012-XL,1,AMZ-PG-APP-TOO-LARGE,February
bigdudewig001,1,CR-DEFECTIVE,February
amywinehousewig,1,CR-UNWANTED_ITEM,February
drseuss015-M,1,AMZ-PG-APP-TOO-SMALL,February
alanbabycarriercostumeDELUXE-XL,1,CR-MISSED_ESTIMATED_DELIVERY,February
powerrangerssweatshirtPink-L,1,DID_NOT_LIKE_FABRIC,February
UncleDrew-1235,1,CR-UNWANTED_ITEM,February
waldocostumeDELUXE-L,1,CR-UNWANTED_ITEM,February
220850-ChuckieCostume-2T,1,CR-UNWANTED_ITEM,February
mashhat002,1,AMZ-PG-APP-STYLE,February
220752-RockfordPeachesMENS-S/M,1,DID_NOT_LIKE_FABRIC,February
220752-RockfordPeachesMENS-L/XL,1,DID_NOT_LIKE_FABRIC,February
acwig,1,CR-DEFECTIVE,February
CustomSublimationCape-BlackWhite,1,CR-MISSED_ESTIMATED_DELIVERY,February
leagueoftheirownMENS-S/M,1,AMZ-PG-APP-TOO-LARGE,February
HanSoloJacket-4045-M,1,CR-UNWANTED_ITEM,February
customshirtLightGrey-L,1,DID_NOT_LIKE_COLOR,February
MUMA05VMN-MaruchanNoodle-L,1,AMZ-PG-APP-TOO-LARGE,February
MUMA05VMN-MaruchanNoodle-L,1,AMZ-PG-APP-TOO-LARGE,February
A9249-MarvelDress-M,1,AMZ-PG-APP-TOO-SMALL,February
suicidesquad003-M,1,AMZ-PG-APP-TOO-SMALL,February
suicidesquad004-M,1,AMZ-PG-APP-TOO-SMALL,February
220639-std1,1,CR-QUALITY_UNACCEPTABLE,February
220627-youth1,1,CR-QUALITY_UNACCEPTABLE,February
220621-youth1,1,CR-QUALITY_UNACCEPTABLE,February
220627-youth1,1,CR-QUALITY_UNACCEPTABLE,February
220621-youth1,1,CR-QUALITY_UNACCEPTABLE,February
220621-youth1,1,CR-QUALITY_UNACCEPTABLE,February
220639-std1,1,CR-QUALITY_UNACCEPTABLE,February
220627-youth1,1,CR-QUALITY_UNACCEPTABLE,February
1189-PrincessTrollWig,1,AMZ-PG-APP-TOO-SMALL,February
CCXX23IMNP-CokeBearSnow-M,1,CR-SWITCHEROO,February
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,February
mm003JRSred-XL,1,AMZ-PG-APP-TOO-LARGE,February
waldocostumeDELUXE-L,1,CR-UNWANTED_ITEM,February
220621-youth,1,CR-MISSED_ESTIMATED_DELIVERY,February
SNL011-XXL,1,AMZ-PG-APP-TOO-LARGE,February
starwars088-L,1,AMZ-PG-APP-TOO-SMALL,February
BrownDreadlocks-1230,1,CR-UNWANTED_ITEM,February
220074-PenguinChubSuit-Adult,1,CR-QUALITY_UNACCEPTABLE,February
napoleonaccesssoryboots-M,1,CR-MISSED_ESTIMATED_DELIVERY,February
220753-RockfordPeachesBOYS-2T,1,CR-UNWANTED_ITEM,February
6665611-yellowstoneTruckerHat,1,AMZ-PG-APP-TOO-LARGE,February
ateam001-XL,2,CR-UNWANTED_ITEM,February
tmntapriloneilcostume-S/M,1,AMZ-PG-APP-TOO-SMALL,February
BlondeDreadlocks-1229,1,CR-UNWANTED_ITEM,February
incredhulk013-XXL,1,CR-UNWANTED_ITEM,February
bigl032-XXL,1,AMZ-PG-APP-TOO-LARGE,February
220074-PenguinChubSuit-Adult,1,AMZ-PG-APP-STYLE,February
100581-CousinEddieShoe-11,1,CR-DEFECTIVE,February
4U8ML-BERT-CostumeShirt-M,1,AMZ-PG-APP-TOO-SMALL,February
napoleonaccesssory-M,1,AMZ-PG-APP-TOO-SMALL,February
220074-PenguinChubSuit-Adult,3,AMZ-PG-APP-TOO-LARGE,February
220074-PenguinChubSuit-Adult,3,AMZ-PG-APP-TOO-LARGE,February
hulkhogancostumesetREDsunYELban-XL,1,AMZ-PG-APP-STYLE,February
hulkpants001-XL,1,AMZ-PG-APP-STYLE,February
