SKU,Quantity,Reason,Month,Year
caddyshackhat001,1,CR-UNWANTED_ITEM,March,2022
suicidesquad003-M,1,CR-SWITCHEROO,March,2022
suicidesquad003-M,1,CR-SWITCHEROO,March,2022
sbtbslaterjersey-XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
suicidesquad003-M,1,CR-SWITCHEROO,March,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
sbb015-XXL,1,CR-UNWANTED_ITEM,March,2022
220074-PenguinChubSuit-Teen,1,AMZ-PG-APP-TOO-LARGE,March,2022
HufflepuffRobe-HP0286-2X/3X,1,AMZ-PG-APP-STYLE,March,2022
SlytherinRobe-HP0284-2X/3X,1,AMZ-PG-APP-STYLE,March,2022
220785-DumbDumber-ORNG-S,1,CR-ORDERED_WRONG_ITEM,March,2022
220786-LT-DumbDumber-BLUE-M,1,CR-ORDERED_WRONG_ITEM,March,2022
ghost022-S,2,AMZ-PG-APP-TOO-SMALL,March,2022
SM0045-SimpsonsTshirt-L,1,DID_NOT_LIKE_FABRIC,March,2022
chubsuitcostume002-black,1,CR-DEFECTIVE,March,2022
chubsuitcostume002-black,1,CR-DEFECTIVE,March,2022
suicidesquad003-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
snlbearsVESTsweater-XXL,1,AMZ-PG-APP-STYLE,March,2022
woodycostumeshirt-L-XL,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
starwars095-XXL,1,AMZ-PG-APP-TOO-LARGE,March,2022
846523-WonderlandBoyshorts,1,CR-SWITCHEROO,March,2022
Peanuts001-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
220832-BingoOnesie-5/6,1,CR-SWITCHEROO,March,2022
ElvisGlasses001-Gold,1,CR-DEFECTIVE,March,2022
220696-WOMENS-MimeCostumeSet-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
220696-WOMENS-MimeCostumeSet-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
220696-WOMENS-MimeCostumeSet-M,1,AMZ-PG-APP-TOO-SMALL,March,2022
220660blsm,1,CR-DAMAGED_BY_FC,March,2022
SlytherinRobe-HP0284-XS,1,DID_NOT_LIKE_FABRIC,March,2022
RavenclawRobe-HP0285-S/M,1,DID_NOT_LIKE_FABRIC,March,2022
eastbound019-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
insideoutjoywig,1,DID_NOT_LIKE_COLOR,March,2022
revengenerds005-L,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
woodycostumeshirt-3XL,1,CR-UNWANTED_ITEM,March,2022
NSSA3485TV-NarutoPants-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
DodgeballCobrasCostumeSet-XL,1,CR-UNWANTED_ITEM,March,2022
flinttropicscostume,1,AMZ-PG-APP-STYLE,March,2022
sein023-XXL,1,AMZ-PG-APP-TOO-LARGE,March,2022
wutang002-12-18,1,AMZ-PG-APP-TOO-LARGE,March,2022
bigl032-XXXL,1,AMZ-PG-APP-TOO-LARGE,March,2022
WillysWonderland-Shirt-S,1,AMZ-PG-APP-TOO-SMALL,March,2022
SlytherinRobe-HP0284-2X/3X,1,AMZ-PG-APP-TOO-SMALL,March,2022
topgun002-M,1,AMZ-PG-APP-TOO-LARGE,March,2022
fearloathingglasses,1,CR-DEFECTIVE,March,2022
220639-std1,1,CR-DEFECTIVE,March,2022
220785-DumbDumber-ORNG-2XL,1,AMZ-PG-BAD-DESC,March,2022
soahat005-L/XL,1,AMZ-PG-APP-TOO-LARGE,March,2022
breakingbad004navy-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,March,2022
suicidesquad004-L,1,AMZ-PG-APP-TOO-SMALL,March,2022
suicidesquad003-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
suicidesquad003-XL,1,AMZ-PG-APP-TOO-SMALL,March,2022
suicidesquad003-XS,1,CR-QUALITY_UNACCEPTABLE,March,2022
mm001Nblu-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
DSTS26MGS-WoodyJuniorsTshirt-S,1,CR-MISSED_ESTIMATED_DELIVERY,March,2022
Custom-LeftChestClover-Sweatshirt-L,1,AMZ-PG-APP-STYLE,March,2022
PolkHighJersey-2X,1,AMZ-PG-BAD-DESC,March,2022
starwars037-S,1,AMZ-PG-APP-TOO-LARGE,March,2022
leagueoftheirownGIRLS-2T,1,AMZ-PG-APP-TOO-LARGE,March,2022
alsunny001green-M,1,AMZ-PG-APP-STYLE,March,2022
