SKU,Quantity,Reason,Month,Year
100606-SemiRimlessYellowGlasses,1,AMZ-PG-APP-TOO-LARGE,September,2022
machomanbandana-Pink,1,AMZ-PG-APP-TOO-LARGE,September,2022
powerrangers018red-12/18,1,AMZ-PG-APP-TOO-SMALL,September,2022
220757-AverageJoesWomensSet-M,1,CR-UNWANTED_ITEM,September,2022
1145-EvilBrattWig,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
mannequin001black-male,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
blowupguitar,1,CR-UNWANTED_ITEM,September,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-LARGE,September,2022
hollywoodhogancostumeset-S,1,CR-UNWANTED_ITEM,September,2022
JediBoots-100582-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-L/XL,1,AMZ-PG-BAD-DESC,September,2022
starwars164-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
curiousgeorgecostumeset-XXL,1,AMZ-PG-BAD-DESC,September,2022
incredhulk006-L,1,AMZ-PG-BAD-DESC,September,2022
tmntapriloneilcostume-L/XL,1,CR-UNWANTED_ITEM,September,2022
lego017-5-6,1,AMZ-PG-APP-TOO-LARGE,September,2022
220660rlxl,1,CR-UNWANTED_ITEM,September,2022
karatekidcobrakaidlxcostume-Deluxe,1,AMZ-PG-APP-STYLE,September,2022
machomanbandana-Pink,1,AMZ-PG-APP-STYLE,September,2022
BrownDreadlocks-1230,1,CR-FOUND_BETTER_PRICE,September,2022
220077-HotDogChubSuit-Teen,1,AMZ-PG-APP-TOO-SMALL,September,2022
suicidesquad003-S,1,AMZ-PG-APP-TOO-LARGE,September,2022
SecretStuffWaterBottle,1,CR-QUALITY_UNACCEPTABLE,September,2022
100576BROWN-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
DP85051Ariel-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
stepbros010-XL,1,CR-DEFECTIVE,September,2022
alanbabycarriercostumeDELUXE-L,1,AMZ-PG-APP-STYLE,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,CR-SWITCHEROO,September,2022
flocostume001,1,CR-UNWANTED_ITEM,September,2022
feltmasks-Orange,1,AMZ-PG-BAD-DESC,September,2022
bvswwcostume-XL,1,CR-UNWANTED_ITEM,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
wrestlingboots-XLY,1,CR-DEFECTIVE,September,2022
hulkpantsN001-3XL,1,AMZ-PG-APP-STYLE,September,2022
WB1622-HarleyChemiseDress-L,1,CR-DEFECTIVE,September,2022
starwars129-M,1,AMZ-PG-BAD-DESC,September,2022
EMSQ6009TV-HarleyQuinnGloveSET,1,AMZ-PG-APP-TOO-LARGE,September,2022
blowupguitar,1,CR-UNWANTED_ITEM,September,2022
220850-ChuckieCostume-2T,1,CR-DEFECTIVE,September,2022
220922-NachoLibreCostume-M,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
kennywig,1,AMZ-PG-APP-TOO-SMALL,September,2022
WB1658-WB1659-WonderWomanCostumeSet1-S,1,AMZ-PG-BAD-DESC,September,2022
suicidesquad003-L,1,AMZ-PG-APP-TOO-LARGE,September,2022
wrestlingboots-SB,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
wrestlingboots-MB,1,CR-UNWANTED_ITEM,September,2022
mannequin001nude-female,1,CR-DAMAGED_BY_FC,September,2022
FWMSC20-StantzShirt-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
100576BROWN-L,1,AMZ-PG-APP-TOO-LARGE,September,2022
220797-CaddyJumpsuit-XL,1,CR-ORDERED_WRONG_ITEM,September,2022
mannequin001black-male,1,CR-UNWANTED_ITEM,September,2022
QF009BBSTV-BlueyPajamas-4,1,CR-UNWANTED_ITEM,September,2022
QF009BBSTV-BlueyPajamas-6,1,CR-FOUND_BETTER_PRICE,September,2022
tmnt056Raph-XXXL,1,AMZ-PG-APP-TOO-SMALL,September,2022
KRSM2011-KrampusSweater-4XL,1,CR-UNWANTED_ITEM,September,2022
wrestlingboots-MY,1,AMZ-PG-APP-TOO-LARGE,September,2022
drseusstankdressTHING1-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
HS0217-TwisterLoungePants-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
220783-FlintTropicShorts-2XL,1,AMZ-PG-APP-TOO-LARGE,September,2022
mm003JRSgreen-L,1,CR-SWITCHEROO,September,2022
100576BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,September,2022
tmnteyemaskset,1,CR-DEFECTIVE,September,2022
RacineBellsCostumeDressWomens-XXL,1,CR-SWITCHEROO,September,2022
suicidesquad004-XS,1,AMZ-PG-APP-TOO-SMALL,September,2022
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,September,2022
leagueoftheirownGIRLS-7/8,1,AMZ-PG-APP-TOO-LARGE,September,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
220077-HotDogChubSuit-Adult,1,CR-ORDERED_WRONG_ITEM,September,2022
flocostume001,1,AMZ-PG-APP-TOO-SMALL,September,2022
M&M-Green-JUNIORS-Shirt-S,1,CR-UNWANTED_ITEM,September,2022
leagueoftheirowncostume-L/XL,1,CR-UNWANTED_ITEM,September,2022
QF009BBSTV-BlueyPajamas-6,1,AMZ-PG-BAD-DESC,September,2022
bvswwcostume-XL,1,CR-UNWANTED_ITEM,September,2022
103013-TmntEyeMask-Purple,1,CR-SWITCHEROO,September,2022
oktoberfestmaid001BLUE-8,1,AMZ-PG-BAD-DESC,September,2022
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
oktoberfestmaid001BLUE-10,1,AMZ-PG-BAD-DESC,September,2022
woodycostumeshirt-L-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
mermaidfin001BLACK-S/M,1,DID_NOT_LIKE_COLOR,September,2022
QueenofMusic-Armband,1,CR-UNWANTED_ITEM,September,2022
dodgeball003N-XS,1,CR-UNWANTED_ITEM,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-LARGE,September,2022
SharkCoustumeYouth,1,CR-UNWANTED_ITEM,September,2022
220745-AhoySailorCostume-WOMENS-S/M,1,CR-DEFECTIVE,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
mm001Nred-M,1,AMZ-PG-APP-TOO-LARGE,September,2022
CowgirlShirt-204051-XL,1,CR-DEFECTIVE,September,2022
SharkCoustumeYouth,1,CR-UNWANTED_ITEM,September,2022
suicidesquad003-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
220892-MabelPinesSweater-XXL,1,AMZ-PG-APP-TOO-SMALL,September,2022
220892-MabelPinesSweater-XXL,1,AMZ-PG-APP-TOO-SMALL,September,2022
wrestlingboots-SY,1,CR-DAMAGED_BY_FC,September,2022
powerrangerssweatshirtPink-M,1,CR-UNWANTED_ITEM,September,2022
powerrangerssweatshirtBlack-XL,1,CR-UNWANTED_ITEM,September,2022
powerrangers018blue-6/12,1,CR-UNWANTED_ITEM,September,2022
acwig,1,CR-UNWANTED_ITEM,September,2022
LolaSleepSet-WB1787-69-XL,1,CR-UNWANTED_ITEM,September,2022
waldocostumeDELUXE-BOYS-M,1,CR-UNWANTED_ITEM,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,CR-SWITCHEROO,September,2022
6293-SSJoker6TattooSheets,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
