SKU,Quantity,Reason,Month,Year
220850-ChuckieCostume-2T,1,CR-SWITCHEROO,August,2022
220745-AhoySailorCostume-WOMENS-XXL,1,AMZ-PG-APP-TOO-SMALL,August,2022
wizardozsocks002,1,CR-MISSED_ESTIMATED_DELIVERY,August,2022
blowupguitar,1,CR-UNWANTED_ITEM,August,2022
220757-AverageJoesWomensSet-2XL,2,CR-UNWANTED_ITEM,August,2022
hotrodcostumeset-M,1,AMZ-PG-APP-STYLE,August,2022
sbb015-XXL,1,AMZ-PG-APP-STYLE,August,2022
mm001Nblu-XS,1,AMZ-PG-APP-TOO-SMALL,August,2022
tmnteyemaskset,1,CR-MISSING_PARTS,August,2022
kelloggs002-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
220745-AhoySailorCostume-WOMENS-S/M,1,AMZ-PG-BAD-DESC,August,2022
flocostume001,1,AMZ-PG-APP-TOO-SMALL,August,2022
powerrangersset001blue-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
XFiles001-S,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,August,2022
YTAS2063TV-PizzaPlanetShirt-L,1,AMZ-PG-APP-TOO-SMALL,August,2022
mm003JRSblue-S,1,AMZ-PG-APP-TOO-SMALL,August,2022
mm003JRSblue-L,1,AMZ-PG-APP-TOO-LARGE,August,2022
100576BROWN-M,1,CR-SWITCHEROO,August,2022
suicidesquad003-S,1,AMZ-PG-APP-TOO-SMALL,August,2022
tmntskater001mike-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
tmnt047tankdressMike-L,1,AMZ-PG-APP-TOO-SMALL,August,2022
220078-SharkChubSuitYellow-Adult,1,AMZ-PG-BAD-DESC,August,2022
QF009BBSTV-BlueyPajamas-8,1,CR-MISSING_PARTS,August,2022
hulkbriefs-L,1,AMZ-PG-APP-TOO-SMALL,August,2022
LN0017-94-WuTangBoxer-L,1,AMZ-PG-APP-TOO-SMALL,August,2022
220757-AverageJoesWomensSet-S,1,CR-UNWANTED_ITEM,August,2022
SHero-50x60Silktouch-Anna2,1,CR-DEFECTIVE,August,2022
DodgeballCobrasCostumeSet-L,1,CR-UNWANTED_ITEM,August,2022
btlc004-M,1,CR-SWITCHEROO,August,2022
mm003JRSorange-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
woodycostumeshirt-L-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
thewarrior001-S-M,1,CR-UNWANTED_ITEM,August,2022
capedressBatgirl-M,1,AMZ-PG-APP-STYLE,August,2022
leagueoftheirowncostume-3X/4X,1,CR-UNWANTED_ITEM,August,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-LARGE,August,2022
220850-ChuckieCostume-2T,1,AMZ-PG-BAD-DESC,August,2022
62RBL-MerryKrampusUCS-3XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
tmntmasks-Blue,1,CR-UNWANTED_ITEM,August,2022
heinztankdressketchup-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
madhatterpurse001,1,AMZ-PG-APP-TOO-SMALL,August,2022
oktoberfestlederhosenPANTS1-36,1,AMZ-PG-BAD-DESC,August,2022
oktoberfestlederhosenSHORTS-34,1,AMZ-PG-APP-TOO-SMALL,August,2022
mm001Nblu-L,1,CR-UNWANTED_ITEM,August,2022
teenwolfcostume1-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
220079-SharkChubSuitBlue-Adult,1,CR-NOT_COMPATIBLE,August,2022
WB1658-WB1659-WonderWomanCostumeSet1-XL,1,CR-SWITCHEROO,August,2022
204071-UncleRicoShirt-S,1,AMZ-PG-APP-TOO-SMALL,August,2022
220660plsm,1,AMZ-PG-APP-STYLE,August,2022
hotrodcostumeset-S,1,AMZ-PG-APP-TOO-LARGE,August,2022
mash003-XXXL,1,CR-UNWANTED_ITEM,August,2022
mashhat002,1,CR-UNWANTED_ITEM,August,2022
fightclubglasses001,1,AMZ-PG-APP-TOO-SMALL,August,2022
DontKnowMargoUCS-GreenRed-3XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
CarpetWetTodd-RedBlack-XXL,1,AMZ-PG-APP-TOO-SMALL,August,2022
oktoberfestlederhosenPANTS-42,1,AMZ-PG-APP-TOO-SMALL,August,2022
waldocostumeDELUXE-S,1,CR-UNWANTED_ITEM,August,2022
bigdudewig001,1,CR-UNWANTED_ITEM,August,2022
starwars037-S,1,CR-UNWANTED_ITEM,August,2022
220832-BingoOnesie-5/6,1,CR-UNWANTED_ITEM,August,2022
220696-WOMENS-MimeCostumeSet-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
revengenerds005-XL,1,CR-UNWANTED_ITEM,August,2022
revengenerds005-S,1,CR-UNWANTED_ITEM,August,2022
220800-PattiCostume-XXL,1,CR-UNWANTED_ITEM,August,2022
220660gldlxl,1,CR-DEFECTIVE,August,2022
wilfreddeluxe001,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,August,2022
100576BROWN-M,1,AMZ-PG-APP-STYLE,August,2022
100950-CowboyChaps,1,CR-DEFECTIVE,August,2022
acwig,1,AMZ-PG-APP-TOO-SMALL,August,2022
teenwolfcostume1-XL,1,AMZ-PG-APP-STYLE,August,2022
revengenerds005-XL,1,CR-UNWANTED_ITEM,August,2022
thewarrior001-S-M,1,CR-DEFECTIVE,August,2022
thewarrior001-L-XL,1,CR-DEFECTIVE,August,2022
acwig,1,AMZ-PG-APP-TOO-SMALL,August,2022
hulkhogancostumesetYELsunREDban-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
wrestlingboots-LY,1,AMZ-PG-APP-TOO-SMALL,August,2022
oktoberfestlederhosenPANTS1-38,1,AMZ-PG-BAD-DESC,August,2022
QF009BBSTV-BlueyPajamas-8,1,CR-DAMAGED_BY_FC,August,2022
oktoberfestlederhosenPANTS1-38,1,CR-DEFECTIVE,August,2022
leagueoftheirowncostume-3X/4X,1,CR-ORDERED_WRONG_ITEM,August,2022
CMM0MLP-TuneSquadBlue-Adult-M,1,AMZ-PG-APP-TOO-LARGE,August,2022
oktoberfestlederhosenPANTS1-36,1,CR-DEFECTIVE,August,2022
220077-HotDogChubSuit-Adult,1,CR-MISSING_PARTS,August,2022
SquidGameSuit-GREEN-001-XL,1,CR-UNWANTED_ITEM,August,2022
nightmare005-2X,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirowncostume-2X/3X,1,CR-UNWANTED_ITEM,August,2022
leagueoftheirowncostume-2X/3X,1,AMZ-PG-BAD-DESC,August,2022
oktoberfestlederhosenPANTS-34,1,CR-DAMAGED_BY_CARRIER,August,2022
starwars129-3XL,1,CR-UNWANTED_ITEM,August,2022
QF009BBSTV-BlueyPajamas-2T,1,CR-ORDERED_WRONG_ITEM,August,2022
QF009BBSTV-BlueyPajamas-2T,1,CR-UNWANTED_ITEM,August,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,August,2022
blowupguitar,1,CR-UNWANTED_ITEM,August,2022
220752-RockfordPeachesMENS-L/XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
starwars164-XXL,1,AMZ-PG-APP-TOO-LARGE,August,2022
leagueoftheirowncostume-Large/Xlarge,1,AMZ-PG-APP-TOO-SMALL,August,2022
starwars129-L,1,CR-UNWANTED_ITEM,August,2022
JLSN219-TuneSquadLOLA-L,1,CR-ORDERED_WRONG_ITEM,August,2022
220793-MasterRoshiShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,August,2022
ricflare001-black,1,DID_NOT_LIKE_FABRIC,August,2022
monstersinc003-M,1,AMZ-PG-APP-TOO-LARGE,August,2022
plumtree001-M,1,CR-QUALITY_UNACCEPTABLE,August,2022
220654-XXLT,1,CR-UNWANTED_ITEM,August,2022
Thing1-6-UnionSuit-ADULT-XXL,1,AMZ-PG-BAD-DESC,August,2022
leagueoftheirowncostume-Large/Xlarge,1,AMZ-PG-APP-TOO-SMALL,August,2022
220752-RockfordPeachesMENS-L/XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
hulk005N-24M,1,AMZ-PG-APP-TOO-SMALL,August,2022
220745-AhoySailorCostume-WOMENS-S/M,1,AMZ-PG-BAD-DESC,August,2022
Ghostbusters-GBXX1A-XXXL,1,CR-DEFECTIVE,August,2022
ateam001-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
thewarrior001-XXL,1,CR-DEFECTIVE,August,2022
DSSCCXYBNP-HoHoHoPants-XL,1,DID_NOT_LIKE_FABRIC,August,2022
GBSpenglerLSTee-XL,1,AMZ-PG-APP-TOO-LARGE,August,2022
CowgirlShirt-204051-XS,1,CR-ORDERED_WRONG_ITEM,August,2022
oktoberfestlederhosenPANTS-40,1,AMZ-PG-APP-TOO-LARGE,August,2022
100578BLACK-M,1,CR-UNWANTED_ITEM,August,2022
tmntsnack001,1,AMZ-PG-BAD-DESC,August,2022
220079-SharkChubSuitBlue-Teen,1,AMZ-PG-APP-TOO-SMALL,August,2022
220079-SharkChubSuitBlue-Teen,1,AMZ-PG-APP-TOO-LARGE,August,2022
SharkCoustumeYouth,1,AMZ-PG-BAD-DESC,August,2022
BBLouiseGreenDress-XL,1,AMZ-PG-APP-TOO-SMALL,August,2022
leagueoftheirowncostume-S/Mdeluxe,1,AMZ-PG-APP-TOO-SMALL,August,2022
WB1658-WB1659-WonderWomanCostumeSet-L,1,CR-DEFECTIVE,August,2022
