SKU,Quantity,Reason,Month,Year
220793-MasterRoshiShirt-M,1,CR-UNWANTED_ITEM,July,2022
hulkpantsN001-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
hollywoodbandana,1,CR-UNWANTED_ITEM,July,2022
sbb015-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
ledzeppelin002-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
220835-NunMask,1,CR-UNWANTED_ITEM,July,2022
powerrangerssweatshirtGreen-M,1,CR-DEFECTIVE,July,2022
220752-RockfordPeachesMENS-2XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
tmnt047tankdressRaph-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
metallica003-XXL,1,CR-DEFECTIVE,July,2022
snlbearsLONGsweater-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
bigl012-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
Futurama003-M,1,CR-DEFECTIVE,July,2022
220744-AhoySailorCostume-MENS-PLUS,1,AMZ-PG-APP-TOO-LARGE,July,2022
plumtree001-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220078-SharkChubSuitYellow-Adult,1,CR-UNWANTED_ITEM,July,2022
100541-JungleCruiseHat,1,CR-DEFECTIVE,July,2022
220744-AhoySailorCostume-MENS-STD,1,AMZ-PG-APP-TOO-LARGE,July,2022
starskyhutch001-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
woodycostumeshirt-L-XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
topgun002-L,1,AMZ-PG-BAD-DESC,July,2022
100578BLACK-L,1,AMZ-PG-APP-STYLE,July,2022
fearloathingglasses,1,AMZ-PG-APP-STYLE,July,2022
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
100576BLACK-M,1,CR-UNWANTED_ITEM,July,2022
100576BLACK-L,1,CR-UNWANTED_ITEM,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,July,2022
Fragg004-S,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
vforvendetta001-S,1,AMZ-PG-APP-STYLE,July,2022
bandanaglassesset-Purple,1,CR-UNWANTED_ITEM,July,2022
woodycostumeshirt-3XL,2,CR-UNWANTED_ITEM,July,2022
220785-DumbDumber-ORNG-2XL,1,CR-DEFECTIVE,July,2022
220786-LT-DumbDumber-BLUE-S,1,CR-DEFECTIVE,July,2022
220660gldxs,1,CR-UNWANTED_ITEM,July,2022
hulk003-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
rockyrobe2,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
ledzeppelin002-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
100578BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
ricflare001-pink,1,CR-UNWANTED_ITEM,July,2022
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
220757-AverageJoesWomensSet-2XL,1,CR-UNWANTED_ITEM,July,2022
ferris010-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
dodgeball003-M,1,CR-UNWANTED_ITEM,July,2022
dodgeball003-L,1,CR-UNWANTED_ITEM,July,2022
100576BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
220759-BLUE-DetectiveBLUEShirt1-XL,1,AMZ-PG-BAD-DESC,July,2022
amywinehousewig,1,AMZ-PG-BAD-DESC,July,2022
leagueoftheirownGIRLS-2T,1,AMZ-PG-APP-TOO-SMALL,July,2022
ninjanogginmask-darkgreen,1,AMZ-PG-APP-TOO-LARGE,July,2022
220823-PinkBunny-KIDS-10/12,1,CR-UNWANTED_ITEM,July,2022
BigLCostume-Kids-7/8,1,AMZ-PG-BAD-DESC,July,2022
wizardozsocks002,1,AMZ-PG-APP-TOO-LARGE,July,2022
100576BLACK-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
albundy002-5X,1,AMZ-PG-APP-TOO-LARGE,July,2022
amywinehousewig,1,CR-UNWANTED_ITEM,July,2022
CustomSublimationCape-BlackWhite,1,DID_NOT_LIKE_COLOR,July,2022
99MUL-SimpsonsBackpack,1,CR-ORDERED_WRONG_ITEM,July,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
QF009BBSTV-BlueyPajamas-6,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Red-SLShirt-2XL,1,CR-UNWANTED_ITEM,July,2022
flinttropicssocks,1,AMZ-PG-APP-TOO-SMALL,July,2022
220783-FlintTropicShorts-S/M,1,AMZ-PG-APP-TOO-SMALL,July,2022
leagueoftheirowncostume-L/XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
bigbang006grey-L,1,DID_NOT_LIKE_FABRIC,July,2022
ricflare001-black,1,CR-DEFECTIVE,July,2022
pedro004-L,1,CR-DAMAGED_BY_CARRIER,July,2022
leagueoftheirowncostume-L/XL,1,CR-DEFECTIVE,July,2022
Office008-M,1,DID_NOT_LIKE_COLOR,July,2022
Office008-S,1,DID_NOT_LIKE_COLOR,July,2022
officedundie,1,CR-DAMAGED_BY_FC,July,2022
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
bvswwcostume-2X,1,AMZ-PG-BAD-DESC,July,2022
bvswwcostume-XL,1,AMZ-PG-BAD-DESC,July,2022
WR0232-LoungePants-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
powerrangers018pink-18/24,1,DID_NOT_LIKE_COLOR,July,2022
220744-AhoySailorCostume-MENS-STD,1,AMZ-PG-APP-TOO-SMALL,July,2022
XFiles001-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220785-DumbDumber-ORNG-XL,1,CR-ORDERED_WRONG_ITEM,July,2022
220744-AhoySailorCostume-MENS-PLUS,1,AMZ-PG-APP-TOO-SMALL,July,2022
princessbloomwig,1,CR-UNWANTED_ITEM,July,2022
princessbloomwig,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
sbtbslaterjersey-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
sbb015-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
204087-ChotchkiesCostumeSet-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
acwig,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
220660plsm,1,AMZ-PG-APP-TOO-LARGE,July,2022
220681-CarryMeChubSuit-STD,1,CR-DEFECTIVE,July,2022
powerrangerssweatshirtPink-XXXL,1,AMZ-PG-APP-TOO-LARGE,July,2022
100541-JungleCruiseHat,1,AMZ-PG-BAD-DESC,July,2022
220639-std,1,CR-QUALITY_UNACCEPTABLE,July,2022
100576BROWN-M,1,CR-UNWANTED_ITEM,July,2022
220631-plus1,1,CR-DEFECTIVE,July,2022
220781-MeanGirlsSantaCostume-2XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
metallica003-M,1,CR-UNWANTED_ITEM,July,2022
boratthong,2,CR-MISSED_ESTIMATED_DELIVERY,July,2022
scottpilgrimramonabag-Pink/Turquoise,1,CR-UNWANTED_ITEM,July,2022
220845-CustomRobeKids-Blu,1,AMZ-PG-BAD-DESC,July,2022
hulkhogancostumesetREDsunYELban-3X,1,AMZ-PG-APP-TOO-SMALL,July,2022
220781-MeanGirlsSantaCostume-2XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
soahat005-S/M,1,AMZ-PG-APP-TOO-SMALL,July,2022
mm003JRSblue-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
superherocape002ADULTred-blu,1,CR-UNWANTED_ITEM,July,2022
