SKU,Quantity,Reason,Month,Year
BlackPanterSweaterUCS-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
220814-PowerRangerPJ-BLU-M,1,CR-ORDERED_WRONG_ITEM,November,2022
220814-PowerRangerPJ-BLU-S,1,CR-ORDERED_WRONG_ITEM,November,2022
CousinEddieWhiteRobe-220703,1,CR-UNWANTED_ITEM,November,2022
204070-DetectiveGREENShirt-M,1,CR-UNWANTED_ITEM,November,2022
starwars168-XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
drseuss011-S,1,DID_NOT_LIKE_COLOR,November,2022
ABCStrangerThingsUglySweater001-L,1,AMZ-PG-APP-TOO-LARGE,November,2022
TinselTreeSweater-M,1,DID_NOT_LIKE_FABRIC,November,2022
napoleonaccesssory-M,1,CR-UNWANTED_ITEM,November,2022
wayneGARTHwig,1,CR-UNWANTED_ITEM,November,2022
sriracha001-XXL,1,DID_NOT_LIKE_FABRIC,November,2022
100576BLACK-M,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
RWTM09-BabyYodaUCS-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
RWTM09-BabyYodaUCS-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
DontKnowMargoUCS-GreenRed-L,1,AMZ-PG-BAD-DESC,November,2022
CarpetWetTodd-RedBlack-M,1,AMZ-PG-BAD-DESC,November,2022
B0005-BudLIghtChristmasSweater-S,1,AMZ-PG-APP-TOO-SMALL,November,2022
blackswancostume1-S,1,AMZ-PG-APP-TOO-LARGE,November,2022
220898-EllenGirswold-XL,1,CR-UNWANTED_ITEM,November,2022
tmntmasks-Blue,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
DS197-UglySweater-XL,1,CR-SWITCHEROO,November,2022
66634105-YellowStoneJacket-3XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
CVSM2356TV-JolliestSweater-2XL,1,AMZ-PG-APP-TOO-LARGE,November,2022
woodycostumeshirt-L-XL,1,CR-UNWANTED_ITEM,November,2022
DSSCCXYBNP-HoHoHoPants-109-XXL,1,CR-UNWANTED_ITEM,November,2022
DSSCCXYBNP-HoHoHoPants-XL,2,CR-UNWANTED_ITEM,November,2022
NL029-ChristmasVacationPajamaSet-XXL,1,AMZ-PG-APP-TOO-SMALL,November,2022
fearloathingglasses,1,CR-DEFECTIVE,November,2022
ILoveXmasUCS-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
CY034-ChristmasStoryUnionSuit-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
CCXX23IMNP-CokeBearSnow-M,1,AMZ-PG-APP-STYLE,November,2022
CY034-ChristmasStoryUnionSuit-S,1,AMZ-PG-APP-TOO-SMALL,November,2022
RM0314-TShirtPantsPajamaSet-L,1,AMZ-PG-APP-TOO-SMALL,November,2022
RWTM09-BabyYodaUCS-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
wrestlingboots-MY,1,AMZ-PG-APP-STYLE,November,2022
CY034-ChristmasStoryUnionSuit-M,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
DontKnowMargoUCS-GreenRed-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
220899-MarvCostume-XL,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
Thing1-6-UnionSuit-ADULT-S,1,CR-UNWANTED_ITEM,November,2022
CousinEddieWhiteRobe-220703,1,CR-UNWANTED_ITEM,November,2022
CVSM2258-MooseHead-2X,1,AMZ-PG-APP-TOO-LARGE,November,2022
NL029-ChristmasVacationPajamaSet-L,1,AMZ-PG-APP-TOO-SMALL,November,2022
66634105-YellowStoneJacket-XL,1,AMZ-PG-APP-TOO-LARGE,November,2022
uglysweater44-L,1,AMZ-PG-APP-TOO-SMALL,November,2022
uglysweater44-XXL,1,CR-SWITCHEROO,November,2022
220834-GriswoldTie,1,AMZ-PG-APP-TOO-LARGE,November,2022
flocostume001,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
66634105-YellowStoneJacket-3XL,1,CR-SWITCHEROO,November,2022
starwars168-4X,1,DID_NOT_LIKE_COLOR,November,2022
drseuss011-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
KRSM2011-KrampusSweater-XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
CY034-ChristmasStoryUnionSuit-XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
220660rsm,1,AMZ-PG-APP-TOO-LARGE,November,2022
ChesterCheetosSuit-M,1,AMZ-PG-APP-STYLE,November,2022
K4SA2128TV-CobraKaiPants-M,1,AMZ-PG-APP-TOO-LARGE,November,2022
BoxingRobe-Red,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
ILoveXmasUCS-L,1,DID_NOT_LIKE_FABRIC,November,2022
DH394MAU1-DeadpoolSweater-L,1,CR-DEFECTIVE,November,2022
sbb015-2XL,1,CR-UNWANTED_ITEM,November,2022
102027-InfOrnament-15-Silver,1,CR-UNWANTED_ITEM,November,2022
CVSM2356TV-JolliestSweater-2XL,1,AMZ-PG-APP-TOO-LARGE,November,2022
suicidesquad004-M,1,CR-UNWANTED_ITEM,November,2022
PABR029-PabstSweater-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
102028-InfOrnament-30-Green,1,AMZ-PG-BAD-DESC,November,2022
102028-InfOrnament-30-Gold,1,AMZ-PG-BAD-DESC,November,2022
CousinEdRobe-Hat-SET,1,CR-UNWANTED_ITEM,November,2022
220813-CluesShirtKIDS-GREEN-2T,1,AMZ-PG-BAD-DESC,November,2022
3DTrumpHairUglySweater-L,1,AMZ-PG-APP-TOO-SMALL,November,2022
heinztankdressketchup-L,1,AMZ-PG-APP-TOO-SMALL,November,2022
204290-BeerPongSweater-2XL,1,CR-UNWANTED_ITEM,November,2022
204290-BeerPongSweater-3XL,1,CR-UNWANTED_ITEM,November,2022
drseuss031-L,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
220757-AverageJoesWomensSet-XL,1,CR-ORDERED_WRONG_ITEM,November,2022
66634105-YellowStoneJacket-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
RWTM09-BabyYodaUCS-3XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
RickMortyPicklePants-RM0242-52-L,1,CR-UNWANTED_ITEM,November,2022
TheSandlotUCS-Red-4XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
ArthurChristmasUCS-M,1,AMZ-PG-APP-STYLE,November,2022
3DTRexUCS-L,1,AMZ-PG-APP-TOO-LARGE,November,2022
CY034-ChristmasStoryUnionSuit-3XL,1,AMZ-PG-APP-TOO-SMALL,November,2022
uglysweater66-L,1,CR-DEFECTIVE,November,2022
arrested003-XXL,1,AMZ-PG-BAD-DESC,November,2022
uglysweater45-L,1,AMZ-PG-APP-STYLE,November,2022
DSSCCXYBNP-HoHoHoPants-M,1,DID_NOT_LIKE_FABRIC,November,2022
DSSCCXYBNP-HoHoHoPants-XL,2,AMZ-PG-APP-TOO-LARGE,November,2022
NutsSweaterUCS1-M,1,AMZ-PG-APP-STYLE,November,2022
rockyrobe1,1,AMZ-PG-APP-STYLE,November,2022
chubsuitcostume001-Red,2,DID_NOT_LIKE_FABRIC,November,2022
FilthyAnimalLoungePants-XF003-M,1,AMZ-PG-APP-STYLE,November,2022
220898-EllenGirswold-S,1,CR-UNWANTED_ITEM,November,2022
220883-RobberCostume-XXL,1,CR-MISSING_PARTS,November,2022
3DTrumpHairUglySweater-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
tmnt056Leo-XL,1,AMZ-PG-APP-TOO-LARGE,November,2022
hoosiers003-M,1,AMZ-PG-BAD-DESC,November,2022
hoosiers003-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
220887-EllenGriswoldSweater-L,1,CR-UNWANTED_ITEM,November,2022
BQSM3409TV-BobsBurgersTina-XL,1,AMZ-PG-APP-TOO-LARGE,November,2022
220814-PowerRangerPJ-GRN-S,1,CR-SWITCHEROO,November,2022
220814-PowerRangerPJ-BLK-XL,1,CR-SWITCHEROO,November,2022
ILoveXmasUCS-M,1,AMZ-PG-APP-TOO-LARGE,November,2022
suicidesquad003-M,1,AMZ-PG-APP-TOO-LARGE,November,2022
20354-PLP-S,1,AMZ-PG-APP-TOO-SMALL,November,2022
102028-InfOrnament-30-Pink,2,CR-UNWANTED_ITEM,November,2022
102028-InfOrnament-30-Blue,1,CR-UNWANTED_ITEM,November,2022
102028-InfOrnament-30-Gold,2,CR-UNWANTED_ITEM,November,2022
102028-InfOrnament-30-White,2,CR-UNWANTED_ITEM,November,2022
CousinEddieWhiteRobe-220703,1,DID_NOT_LIKE_FABRIC,November,2022
hangoverglasses,1,CR-UNWANTED_ITEM,November,2022
junk187-L,1,CR-UNWANTED_ITEM,November,2022
103015-BabyCarlosDollGlasses,1,CR-UNWANTED_ITEM,November,2022
BuckyZombieWig-1221,1,CR-UNWANTED_ITEM,November,2022
A9031-32-MinnieBodysuitSkirtSet-S,1,CR-MISSED_ESTIMATED_DELIVERY,November,2022
62RBL-MerryKrampusUCS-L,1,AMZ-PG-APP-STYLE,November,2022
TweetySleepSet-WB1785-69-M,1,DID_NOT_LIKE_FABRIC,November,2022
CousinEdRobe-Hat-SET,1,CR-ORDERED_WRONG_ITEM,November,2022
6965-HarleyFaceTattoos,1,AMZ-PG-BAD-DESC,November,2022
sharkcostume-M-L,1,AMZ-PG-APP-TOO-LARGE,November,2022
buttheadcostume-M,1,AMZ-PG-APP-TOO-SMALL,November,2022
OESM2439TV-DunderMifflinSweater-L,1,CR-QUALITY_UNACCEPTABLE,November,2022
OESM2439TV-DunderMifflinSweater-L,1,CR-FOUND_BETTER_PRICE,November,2022
MooseMug001-4Pack,8,CR-UNWANTED_ITEM,November,2022
3DTRexUCS-XXL,1,AMZ-PG-APP-STYLE,November,2022
