SKU,Quantity,Reason,Month,Year
220080-SharkChubSuitPink-Adult,1,CR-DEFECTIVE,June,2022
220079-SharkChubSuitBlue-Adult,1,CR-DEFECTIVE,June,2022
oktoberfestmaid001GREY-22,1,CR-UNWANTED_ITEM,June,2022
204070-Detective&BlueShirt-XXL,1,CR-DAMAGED_BY_FC,June,2022
220785-DumbDumber-ORNG-L,1,CR-ORDERED_WRONG_ITEM,June,2022
ateam001-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
slothcostumeset001-L,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
alanbabycarriercostumeDELUXE-XL,1,CR-UNWANTED_ITEM,June,2022
204088-HopperHawaiianShirt-3XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
bigl012-XXL,1,AMZ-PG-APP-STYLE,June,2022
220759-BLUE-DetectiveBLUEShirt1-XL,1,CR-UNWANTED_ITEM,June,2022
btlc004-XL,1,CR-UNWANTED_ITEM,June,2022
tmntapriloneilcostume-L/XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
powerrangers002-L,1,CR-SWITCHEROO,June,2022
PowerRangers-White-SLShirt-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
tmntonesieORANGE-24M,1,CR-DEFECTIVE,June,2022
bigl012-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
breakingbad004navy-XL,1,CR-UNWANTED_ITEM,June,2022
drwho057-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
waldocostumeDELUXE-BOYS-XS,1,AMZ-PG-BAD-DESC,June,2022
fearloathingglasses,1,AMZ-PG-APP-STYLE,June,2022
amywinehouseset1,1,CR-UNWANTED_ITEM,June,2022
220078-SharkChubSuitYellow-Adult,1,CR-DEFECTIVE,June,2022
sein023-XXL,1,AMZ-PG-APP-TOO-SMALL,June,2022
fearandloathingcostumeset-S,1,AMZ-PG-APP-TOO-LARGE,June,2022
220752-RockfordPeachesMENS-S/M,1,AMZ-PG-APP-TOO-LARGE,June,2022
hulk003redN-S,1,AMZ-PG-BAD-DESC,June,2022
dodgeball003-L,1,CR-UNWANTED_ITEM,June,2022
220079-SharkChubSuitBlue-Adult,1,CR-UNWANTED_ITEM,June,2022
SquidGameSuit-GREEN-001-M,1,CR-UNWANTED_ITEM,June,2022
starwars089-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
KG0004-FruitLoopsLoungePants-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
bigl012-XXL,1,AMZ-PG-APP-TOO-SMALL,June,2022
bigl012-XL,1,AMZ-PG-APP-STYLE,June,2022
MUMA05VMN-MaruchanNoodle-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
BoxingRobe-Black,1,AMZ-PG-APP-TOO-SMALL,June,2022
nap027-M,1,CR-UNWANTED_ITEM,June,2022
leagueoftheirowncostume-L/XL,1,AMZ-PG-BAD-DESC,June,2022
TSM20002TV-WoodyBelt-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
feltmasks-Red,1,CR-UNWANTED_ITEM,June,2022
mypony055purplejrs-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
drwho057-L,1,AMZ-PG-APP-TOO-SMALL,June,2022
20282-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
20282-L-XL,1,CR-UNWANTED_ITEM,June,2022
flinttropicssocks,1,CR-UNWANTED_ITEM,June,2022
220743-FlintTropicsSHORTS-L/XL,1,CR-UNWANTED_ITEM,June,2022
RickMortyPicklePants-RM0242-52-3XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
caddy010-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
220785-DumbDumber-ORNG-XL,1,CR-FOUND_BETTER_PRICE,June,2022
sonsofanarchy037-S,1,AMZ-PG-APP-TOO-LARGE,June,2022
flocostume001,1,CR-UNWANTED_ITEM,June,2022
20282-L-XL,1,AMZ-PG-BAD-DESC,June,2022
hulk007N-12,1,CR-UNWANTED_ITEM,June,2022
204088-HopperHawaiianShirt-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
204088-HopperHawaiianShirt-M,1,AMZ-PG-APP-TOO-SMALL,June,2022
220627-youth1,1,CR-ORDERED_WRONG_ITEM,June,2022
suicidesquad004-XL,1,AMZ-PG-BAD-DESC,June,2022
WB1241-WB1249-HarleyQuinnCostumeSet-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
usaboardshorts003-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
semiprocostumePLUS,1,CR-UNWANTED_ITEM,June,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-S,1,CR-UNWANTED_ITEM,June,2022
usarunningshorts-S-M,1,CR-DEFECTIVE,June,2022
220697-MENS-MimeCostumeSet-S,1,CR-UNWANTED_ITEM,June,2022
starwars095-L,1,DID_NOT_LIKE_FABRIC,June,2022
bigl032-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
amywinehousewig,1,CR-DEFECTIVE,June,2022
Custom-MousePad-Square,1,CR-ORDERED_WRONG_ITEM,June,2022
Peanuts001-XL,1,CR-UNWANTED_ITEM,June,2022
btlc004-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
topgun025-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
220078-SharkChubSuitYellow-Adult,1,CR-UNWANTED_ITEM,June,2022
ApolloShorts-S,1,CR-UNWANTED_ITEM,June,2022
204088-HopperHawaiianShirt-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
100584-SheriffBoots-10/11,1,AMZ-PG-APP-TOO-SMALL,June,2022
rockyrobe2,1,DID_NOT_LIKE_FABRIC,June,2022
204088-HopperHawaiianShirt-XXL,1,AMZ-PG-APP-TOO-LARGE,June,2022
hulk003-L,1,AMZ-PG-BAD-DESC,June,2022
hulk003-L,1,AMZ-PG-BAD-DESC,June,2022
bigldudecostume001-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
trueblood009j-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
220785-DumbDumber-ORNG-XL,1,CR-DEFECTIVE,June,2022
220786-LT-DumbDumber-BLUE-M,1,CR-DEFECTIVE,June,2022
220079-SharkChubSuitBlue-Adult,1,CR-MISSING_PARTS,June,2022
220801-NasaSkiSuit-M,1,CR-ORDERED_WRONG_ITEM,June,2022
LolaSleepSet-WB1787-69-S,1,AMZ-PG-APP-TOO-SMALL,June,2022
alsunny001green-L,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
A9249-MarvelDress-M,1,AMZ-PG-APP-TOO-LARGE,June,2022
btlc004-L,1,AMZ-PG-APP-TOO-LARGE,June,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-LARGE,June,2022
wonderbreadhat001,1,CR-MISSED_ESTIMATED_DELIVERY,June,2022
snlbearsLONGsweater-XL,1,AMZ-PG-APP-TOO-SMALL,June,2022
220786-LT-DumbDumber-BLUE-XL,1,CR-DEFECTIVE,June,2022
