SKU,Quantity,Reason,Month
109019B-HocusPocusMARYCostume-XL,1,AMZ-PG-APP-TOO-LARGE,July
pedro009-M,1,CR-UNWANTED_ITEM,July
stepbros010-S,1,AMZ-PG-APP-STYLE,July
1159-DeluxeVikingWigBeardSetBrown,1,AMZ-PG-BAD-DESC,July
sriracha001-XL,1,DID_NOT_LIKE_FABRIC,July
sriracha001-S,1,DID_NOT_LIKE_FABRIC,July
WillysWonderland-Shirt-M,1,AMZ-PG-BAD-DESC,July
WillysWonderland-Shirt-XL,1,AMZ-PG-BAD-DESC,July
dodgeball003-L,1,CR-UNWANTED_ITEM,July
Peanuts001-XL,1,AMZ-PG-APP-TOO-SMALL,July
220752-RockfordPeachesMENS-L/XL,1,CR-UNWANTED_ITEM,July
bb8kigurumi-XS,1,CR-UNWANTED_ITEM,July
WillysWonderland-Shirt-XL,1,AMZ-PG-APP-TOO-SMALL,July
sbb016-L,1,CR-FOUND_BETTER_PRICE,July
albundy001-S,1,AMZ-PG-APP-TOO-SMALL,July
TMNTShirt-Youth-Raphael-L,1,AMZ-PG-APP-TOO-SMALL,July
TMNTShirt-Youth-Donatello-S,1,AMZ-PG-APP-TOO-SMALL,July
TMNTShirt-Youth-Leonardo-L,1,AMZ-PG-APP-TOO-SMALL,July
TMNTShirt-Youth-Mike-M,1,AMZ-PG-APP-TOO-SMALL,July
tmnteyemaskset,1,CR-UNWANTED_ITEM,July
RetroWigHeadband-1191,1,CR-UNWANTED_ITEM,July
napoleonaccesssory-S,1,CR-MISSED_ESTIMATED_DELIVERY,July
wrestlingboots-SY,1,CR-UNWANTED_ITEM,July
HEKA00ZMSC-KoolAidShirt-XL,2,AMZ-PG-APP-TOO-LARGE,July
220866-CrewMate-Black-STD,1,CR-SWITCHEROO,July
PowerRangers-Red-SLShirt-XL,1,CR-UNWANTED_ITEM,July
wrestlingboots-LW,1,CR-ORDERED_WRONG_ITEM,July
PowerRangers-Red-SLShirt-L,1,AMZ-PG-APP-TOO-LARGE,July
PowerRangers-Green-SLShirt-L,1,AMZ-PG-APP-TOO-LARGE,July
caddyshackhat002,1,AMZ-PG-APP-STYLE,July
109019B-HocusPocusMARYCostume-L,1,AMZ-PG-APP-STYLE,July
wayneGARTHwig,1,AMZ-PG-BAD-DESC,July
waldocostumeDELUXE-XXL,1,CR-MISSED_ESTIMATED_DELIVERY,July
6665614-yellowstobeBaseHat,1,AMZ-PG-APP-STYLE,July
220930-CaddyShackHat,1,CR-UNWANTED_ITEM,July
220894-RicFlairRobe-Deluxe-BLK,1,CR-DEFECTIVE,July
ApolloShorts-L,3,DID_NOT_LIKE_FABRIC,July
soahat005-S/M,1,CR-UNWANTED_ITEM,July
soahat005-S/M,1,CR-UNWANTED_ITEM,July
stepbros003-S,1,AMZ-PG-APP-TOO-LARGE,July
DedSecHat001-Gray,1,AMZ-PG-APP-STYLE,July
tmnt016-Don-Mens-XL,1,AMZ-PG-APP-TOO-LARGE,July
846523-WonderlandBoyshorts,1,CR-DEFECTIVE,July
tmnteyemaskset,1,CR-UNWANTED_ITEM,July
rockyshorts-M,1,CR-DEFECTIVE,July
220836-ClarkSanta-XXL,2,CR-MISSED_ESTIMATED_DELIVERY,July
greenlantern001stripes-L,1,AMZ-PG-APP-TOO-SMALL,July
wildthingscostume001-XS,1,AMZ-PG-APP-TOO-SMALL,July
220752-RockfordPeachesMENS-S/M,1,CR-MISSED_ESTIMATED_DELIVERY,July
sriracha001-XXL,1,AMZ-PG-APP-STYLE,July
dodgeball003-XXL,1,AMZ-PG-APP-TOO-LARGE,July
TMNTShirt-Youth-Mike-S,1,CR-UNWANTED_ITEM,July
PRangersShirtYouth-Yellow-M,1,CR-UNWANTED_ITEM,July
220839-SashFlag,1,CR-UNWANTED_ITEM,July
TMNTShirt-Youth-Leonardo-L,1,AMZ-PG-APP-TOO-LARGE,July
TMNTShirt-Youth-Mike-S,1,CR-UNWANTED_ITEM,July
petdetectivecostume-S/M,1,AMZ-PG-APP-STYLE,July
WuTangLoungePants-LN0010-52-M,1,AMZ-PG-APP-TOO-SMALL,July
monstersinc009-XXXL,1,CR-UNWANTED_ITEM,July
M&M-Yellow-JUNIORS-Shirt-S,1,AMZ-PG-APP-TOO-SMALL,July
EMVC1019TV-CousinEddieHat,1,CR-MISSING_PARTS,July
100576BLACK-L,1,AMZ-PG-APP-TOO-LARGE,July
uglysweater55-XXL,1,CR-UNWANTED_ITEM,July
TMNTShirt-Youth-Mike-L,1,AMZ-PG-APP-TOO-SMALL,July
220901-FreshPrinceCostume-XXL,1,CR-UNWANTED_ITEM,July
220901-FreshPrinceCostume-XL,1,CR-UNWANTED_ITEM,July
mm003JRSred-XL,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSgreen-L,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSred-L,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSblue-L,1,AMZ-PG-APP-TOO-SMALL,July
mm001Nyel-XS,1,AMZ-PG-APP-TOO-LARGE,July
TMNTShirt-Youth-Raphael-XS,1,CR-MISSED_ESTIMATED_DELIVERY,July
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-TOO-SMALL,July
redboa001N,1,AMZ-PG-APP-STYLE,July
hulkpants001-S,1,AMZ-PG-APP-TOO-SMALL,July
RickMortyPajamaSet-JCITV-XL,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSyellow-S,1,CR-UNWANTED_ITEM,July
mm003JRSgreen-S,1,CR-UNWANTED_ITEM,July
simp023-L,1,AMZ-PG-APP-TOO-LARGE,July
220660rsm,1,CR-DEFECTIVE,July
flinttropicscostume,1,CR-UNWANTED_ITEM,July
220660rsm,1,CR-DEFECTIVE,July
HootersCostumeSet&Socks-S,1,AMZ-PG-BAD-DESC,July
WuTangLoungePants-LN0010-52-M,1,AMZ-PG-APP-TOO-SMALL,July
tmnt016-Leo-Mens-L,1,CR-QUALITY_UNACCEPTABLE,July
tmnt016-Raph-Mens-M,1,CR-QUALITY_UNACCEPTABLE,July
hulk003-XXL,1,CR-UNWANTED_ITEM,July
PRangersShirtYouth-Red-S,1,AMZ-PG-APP-TOO-LARGE,July
ImperialOfficerCap-ECSW2060TV-Olive,1,CR-QUALITY_UNACCEPTABLE,July
btlc004-XL,1,AMZ-PG-APP-TOO-LARGE,July
TMNTShirt-Youth-Donatello-S,1,AMZ-PG-APP-TOO-SMALL,July
tmnt059LEO-S,1,AMZ-PG-APP-TOO-SMALL,July
BoxingRobe-Black,1,CR-UNWANTED_ITEM,July
220901-FreshPrinceCostume-L,1,CR-UNWANTED_ITEM,July
220901-FreshPrinceCostume-M,1,CR-UNWANTED_ITEM,July
captamerica031-M,1,CR-UNWANTED_ITEM,July
220930-CaddyShackHat,1,CR-MISSING_PARTS,July
GBXX22KBNP-Ghostbusters-L,1,AMZ-PG-APP-TOO-LARGE,July
magnumPI003-XXL,1,AMZ-PG-APP-TOO-LARGE,July
magnumPI003-XL,1,AMZ-PG-APP-TOO-LARGE,July
bigl012-XL,1,AMZ-PG-APP-TOO-SMALL,July
BretHitmanSunglasses,1,AMZ-PG-BAD-DESC,July
220835-NunMask,1,CR-DEFECTIVE,July
GhostbustersDress-25KHA-S,1,AMZ-PG-BAD-DESC,July
miami036-S,1,AMZ-PG-APP-TOO-SMALL,July
tmnteyemaskset,1,CR-UNWANTED_ITEM,July
PowerRangers-Yellow-SLShirt-S,1,AMZ-PG-APP-TOO-LARGE,July
tmnt047tankdressMike-L,1,CR-ORDERED_WRONG_ITEM,July
PRangersShirtYouth-Blue-M,1,CR-MISSED_ESTIMATED_DELIVERY,July
powerrangers015black-S,1,CR-MISSED_ESTIMATED_DELIVERY,July
powerrangers015green-S,1,CR-MISSED_ESTIMATED_DELIVERY,July
PRangersShirtYouth-Red-S,1,CR-MISSED_ESTIMATED_DELIVERY,July
PRangersShirtYouth-Black-L,1,CR-MISSED_ESTIMATED_DELIVERY,July
PRangersShirtYouth-Pink-XS,1,CR-MISSED_ESTIMATED_DELIVERY,July
startrekpin005SILVER,1,AMZ-PG-APP-TOO-LARGE,July
rocky045SHOULDER-XL,1,AMZ-PG-APP-TOO-SMALL,July
nwo001-XXL,1,AMZ-PG-APP-STYLE,July
tmntonesieRED-24M,1,AMZ-PG-BAD-DESC,July
caddyshackhat003,1,CR-UNWANTED_ITEM,July
caddyshackhat001,1,CR-UNWANTED_ITEM,July
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July
220839-SashFlag,1,CR-ORDERED_WRONG_ITEM,July
220930-CaddyShackHat,1,CR-UNWANTED_ITEM,July
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,July
HorsermanUCS-Orange-3XL,1,AMZ-PG-APP-TOO-LARGE,July
HorsermanUCS-Blue-3XL,1,AMZ-PG-APP-TOO-LARGE,July
204092-RainbowCardigan-L,1,CR-UNWANTED_ITEM,July
heavyweights001TANK-L,1,AMZ-PG-APP-TOO-SMALL,July
220861-CrewMate-Green-STD,1,CR-UNWANTED_ITEM,July
220866-CrewMate-Black-STD,1,CR-UNWANTED_ITEM,July
220861-CrewMate-Green-STD,1,CR-UNWANTED_ITEM,July
powerrangers018green-18/24,1,AMZ-PG-APP-TOO-LARGE,July
tmnt047tankdressMike-L,1,CR-UNWANTED_ITEM,July
legendstempleblue-XL,1,CR-MISSED_ESTIMATED_DELIVERY,July
HenryDangerSet-BLLTV-8,1,AMZ-PG-APP-TOO-SMALL,July
220871-CrewMate-Purple-STD,1,AMZ-PG-BAD-DESC,July
chubsuitcostume001Teen-Purple,1,CR-UNWANTED_ITEM,July
A9249-MarvelDress-L,1,AMZ-PG-APP-TOO-SMALL,July
204088-HopperHawaiianShirt-XL,1,AMZ-PG-APP-TOO-LARGE,July
captamerica019-L,1,AMZ-PG-APP-TOO-LARGE,July
nerdstankdressFUCHSIA-XL,1,AMZ-PG-APP-TOO-SMALL,July
220901-FreshPrinceCostume-L,1,CR-UNWANTED_ITEM,July
220660rsm,1,CR-DEFECTIVE,July
caddyshackhat001,3,CR-UNWANTED_ITEM,July
caddyshackhat001,3,CR-UNWANTED_ITEM,July
PRangersShirtYouth-Blue-XS,1,AMZ-PG-APP-TOO-SMALL,July
suicidesquad004-XS,1,AMZ-PG-APP-TOO-LARGE,July
DSSCCYNMLC-MickeyWool-2XL,1,AMZ-PG-APP-TOO-LARGE,July
DSSCCYNMLC-MickeyWool-2XL,1,AMZ-PG-APP-TOO-LARGE,July
mm003JRSorange-L,1,AMZ-PG-APP-TOO-SMALL,July
mm003JRSred-L,2,AMZ-PG-APP-TOO-SMALL,July
mm003JRSblue-L,1,AMZ-PG-APP-TOO-SMALL,July
nwo003-L,1,DID_NOT_LIKE_FABRIC,July
mm003JRSyellow-M,1,AMZ-PG-APP-TOO-SMALL,July
