SKU,Quantity,Reason,Month
Hoff001-XXL,1,AMZ-PG-APP-TOO-LARGE,June
starwars022-XXXL,1,AMZ-PG-APP-TOO-SMALL,June
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,June
RetroWigHeadband-1191,1,CR-DAMAGED_BY_CARRIER,June
hulkb001-red,1,AMZ-PG-APP-TOO-LARGE,June
hulkpantsN001-M,1,AMZ-PG-APP-TOO-SMALL,June
hulkglassesN-yellow,1,DID_NOT_LIKE_FABRIC,June
starwarshat002,1,CR-QUALITY_UNACCEPTABLE,June
ApolloShorts-L,1,CR-DEFECTIVE,June
greenlantern028-L,1,AMZ-PG-APP-TOO-SMALL,June
flintsweatbands,3,CR-UNWANTED_ITEM,June
hulk003-M,1,AMZ-PG-APP-TOO-SMALL,June
sbb015-L,1,AMZ-PG-APP-TOO-LARGE,June
GuyFieryCompleteSet-S,1,CR-SWITCHEROO,June
revengenerds005-S,1,AMZ-PG-APP-TOO-SMALL,June
LN0017-94-WuTangBoxer-M,1,AMZ-PG-APP-TOO-SMALL,June
sharkcostume-XXL,1,CR-DEFECTIVE,June
fridaysecurityset-XXL-XXXL,1,AMZ-PG-APP-TOO-SMALL,June
109019B-HocusPocusMARYCostume-XL,1,AMZ-PG-APP-TOO-LARGE,June
SNL007tan-L,1,AMZ-PG-APP-TOO-SMALL,June
sbb023-L/XL,1,AMZ-PG-APP-TOO-SMALL,June
220660rsm,1,CR-QUALITY_UNACCEPTABLE,June
ApolloShorts-L,1,AMZ-PG-APP-TOO-SMALL,June
DSTS26LGS-BuzzLightyearJuniotsTshirt-XXL,1,AMZ-PG-APP-TOO-SMALL,June
sein034-XXL,1,AMZ-PG-APP-TOO-LARGE,June
incredhulk013-4XL,1,CR-UNWANTED_ITEM,June
captamerica038-XL,1,AMZ-PG-APP-TOO-LARGE,June
revengenerds005-XXL,1,AMZ-PG-APP-TOO-LARGE,June
WillysWonderland-Shirt-L,1,AMZ-PG-APP-TOO-SMALL,June
220079-SharkChubSuitBlue-Adult,1,CR-MISSED_ESTIMATED_DELIVERY,June
usatank001jrs-XL,1,CR-QUALITY_UNACCEPTABLE,June
BoxingRobe-Black,1,AMZ-PG-APP-TOO-LARGE,June
sundrop001-L,1,AMZ-PG-APP-TOO-SMALL,June
hulk003redN-XXL,1,AMZ-PG-APP-TOO-LARGE,June
hulk003redN-XXL,1,AMZ-PG-APP-TOO-LARGE,June
coketankdress-3XL,1,AMZ-PG-APP-TOO-SMALL,June
bigl012-M,1,AMZ-PG-APP-TOO-LARGE,June
TheDudeRobe001,1,CR-UNWANTED_ITEM,June
220079-SharkChubSuitBlue-Teen,1,CR-UNWANTED_ITEM,June
SNL007tan-XL,1,AMZ-PG-APP-TOO-SMALL,June
PowerRangers-Yellow-SLShirt-M,1,AMZ-PG-APP-TOO-LARGE,June
PowerRangers-Yellow-SLShirt-S,1,CR-SWITCHEROO,June
220066-SpacemenChubSuit-Adult,1,CR-UNWANTED_ITEM,June
DazedConfusedTedNugent-Shirt-S,1,CR-UNWANTED_ITEM,June
bigl012-L,1,AMZ-PG-APP-TOO-SMALL,June
ferris002-L,1,CR-SWITCHEROO,June
scottpilgrimramonabag-Pink/Turquoise,1,AMZ-PG-APP-STYLE,June
heavyweights001TANK-L,1,AMZ-PG-APP-TOO-SMALL,June
PowerRangers-White-SLShirt-XL,1,AMZ-PG-APP-TOO-SMALL,June
PowerRangers-White-SLShirt-M,1,AMZ-PG-APP-TOO-LARGE,June
caddyshackhat002,1,AMZ-PG-APP-STYLE,June
220861-CrewMate-Green-STD,1,CR-UNWANTED_ITEM,June
220892-MabelPinesSweater-S,1,CR-ORDERED_WRONG_ITEM,June
ApolloShorts-XL,1,AMZ-PG-APP-TOO-SMALL,June
captamerica031-S,1,DID_NOT_LIKE_FABRIC,June
hulk003redN-XXL,1,AMZ-PG-APP-TOO-LARGE,June
bigbang053-M,1,CR-UNWANTED_ITEM,June
PowerRangers-White-SLShirt-M,1,AMZ-PG-APP-TOO-SMALL,June
nwo001-XL,1,AMZ-PG-APP-TOO-LARGE,June
InflatableGiraffe-Adult,1,CR-DEFECTIVE,June
mm003JRSgreen-XXL,1,AMZ-PG-APP-STYLE,June
TMNTShirt-Youth-Mike-L,1,AMZ-PG-APP-TOO-SMALL,June
TMNTShirt-Youth-Raphael-L,1,AMZ-PG-APP-TOO-SMALL,June
TMNTShirt-Youth-Leonardo-L,1,AMZ-PG-APP-TOO-SMALL,June
100585-MoonBoots-6/7,1,AMZ-PG-BAD-DESC,June
suicidesquad003-XL,1,AMZ-PG-APP-TOO-SMALL,June
waldocostumeDELUXE-XS,1,CR-UNWANTED_ITEM,June
WB1658-WB1659-WonderWomanCostumeSet1-M,1,CR-UNWANTED_ITEM,June
100578BLACK-L,1,AMZ-PG-APP-TOO-SMALL,June
mm003JRSblue-M,1,AMZ-PG-APP-TOO-SMALL,June
mm003JRSblue-L,1,AMZ-PG-APP-TOO-SMALL,June
220930-CaddyShackHat,1,CR-ORDERED_WRONG_ITEM,June
sriracha001-XXL,1,AMZ-PG-APP-STYLE,June
btlc004-XXL,1,AMZ-PG-APP-TOO-SMALL,June
mm001Nblu-XS,1,CR-SWITCHEROO,June
bvswwcostume-L,1,AMZ-PG-BAD-DESC,June
220778-BigBoyOverall-GREEN-2XL,1,CR-DEFECTIVE,June
220775-BigBoyOverall-RED-2XL,1,CR-DEFECTIVE,June
tmnt047tankdressMike-S,1,CR-UNWANTED_ITEM,June
